,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
32,-0.031234501839525024,0.013188802466660578,0.015334038393367427,-0.0027643617884377117,-0.008413035463676161,-0.003975850171319972,0.03507021027443475
33,0.016365460769568265,0.010394985535092176,0.03596237638672849,0.021728860728741053,0.018040265368058042,-0.016092250233979203,0.023780819431831343
34,0.04875231229108828,0.02847766014861045,0.04599815066746707,0.033984112836438,0.017429241861380798,0.023929238689266392,0.019549781156081556
35,0.05442896181246307,0.02943358049453731,0.053194299206810215,0.046697309918890144,0.07108347608945072,0.007897145274825742,0.017019232029823323
36,0.04394841882722828,0.010084070271123551,0.033999563810442036,0.012502419731206539,0.05710299017218134,0.015564320177972657,-0.01800665522085465
37,0.03739211192383596,0.015844709367704657,0.06119847223509868,0.053868650780317176,0.06211814224536398,0.04879861795017437,-0.003745726308892393
38,0.011076266870310946,0.004092384192595473,0.02588542530073731,0.04027487014182785,0.05427213552571553,0.051282098531807443,0.02067579293212879
39,0.029720438377287016,0.0026027293194304632,0.03113774046567347,0.042091857224220604,0.07441363971474044,0.027202759365049588,0.0014515301531855126
40,-0.008798768077522823,0.0029740691146102455,-0.026871134544220195,-0.016670242573423633,0.0169654504381008,-0.028362522317684106,-0.005607249016852725
41,0.02462451202377377,0.03891755116596105,0.039012622794228166,0.02704590198589711,0.01969784214926422,-0.004567162474279788,0.015992401197837222
42,0.019278155927445452,0.037424087066839286,-0.02407296302007619,-0.0007702721275237588,-0.041390300089164944,-0.025522277647080732,0.0434758375920761
43,-0.04102162257338682,-0.024143921181476645,-0.0328985361123479,-0.04768232304817104,-0.026996321488407693,-0.058965962539653576,-0.017233141128702757
44,0.049336042739672036,0.010566560177532356,0.04648654909927961,0.021716640707901295,0.04896567421586353,0.009366478694068514,0.01776222803885565
45,-0.11791439158748396,-0.04791295778069585,-0.14193551687388573,-0.16307316997695473,-0.13603667450723433,-0.15002375954091632,-0.03801735977651035
46,0.007208347681427686,0.01065707069659859,-0.040074468331083433,-0.019234197757237715,-0.04565425076243308,-0.05214089926657344,0.0334911897780171
