Date,_AEXD,_AORDD,_ATXD,_BFXD,_FCHID,_FTSED,_GDAXD,_GSPTSED,_HSID,_IBEXD,_ISEQD,_N225D,_OMXH25D,_PSI20D,_SPXD,_SSMID
1998-06-23,571.4264612,1564.772176,1599.921326,3624.862739,4416.622128,9616.794402,6208.617585,4879.781012,1061.561397,10742.24921,5562.660453,108.1120287,1675.414325,13392.78374,1119.49,5067.322257
1998-06-24,568.9735001,1567.593712,1604.351653,3635.609049,4480.170675,9684.517684,6381.962711,4945.132675,1071.380359,10767.18875,5607.08655,107.0819231,1696.271253,13132.98241,1132.88,5084.47709
1998-06-25,580.2309514,1574.344023,1634.982026,3688.667705,4582.118082,9792.578807,6381.962711,4989.917593,1118.72016,11053.2512,5656.424909,106.4375044,1750.633354,13279.98307,1129.28,5143.319169
1998-06-26,580.0137363,1572.418303,1611.179556,3656.217685,4557.966138,9769.614195,6348.655434,4993.984485,1110.806328,10950.32398,5567.771277,107.0375792,1737.746471,13188.40267,1133.2,5119.122397
1998-06-29,587.5030654,1593.664559,1619.914905,3659.213988,4591.634366,9804.231923,6397.007748,5039.708815,1092.127275,11091.71439,5657.021194,108.3390679,1760.102682,13139.448,1138.49,5175.246159
1998-06-30,590.1760252,1655.745781,1613.633103,3731.142522,4547.344904,9725.696181,6384.937658,5023.793031,1102.833486,11002.46987,5669.772264,114.1331651,1765.946575,13078.76424,1133.84,5180.414065
1998-07-01,596.5133314,1675.501148,1616.698152,3804.026944,4585.059473,9827.191069,6351.179017,5022.863432,1144.537559,11152.39076,5704.557188,118.5287215,1767.081115,13083.17436,1148.5601,5260.602225
1998-07-02,598.9473684,1686.777368,1623.160991,3810.020297,4563.835505,9877.693404,6342.99154,5022.863432,1144.537559,11193.95448,5744.835495,117.0687989,1773.09011,13143.74802,1146.42,5254.52158
1998-07-03,606.3451034,1695.783939,1651.38655,3820.417484,4631.782224,9862.318676,6401.324599,5030.117855,1115.181309,11372.38915,5772.423907,118.4280591,1794.832816,13389.98311,1157.3101,5295.194508
1998-07-06,608.4525676,1694.875585,1651.527738,3816.279859,4653.058475,9812.120885,6395.20762,5048.533342,1095.007757,11513.72901,5796.530458,116.7305633,1804.263277,13672.09213,1157.3101,5367.42474
1998-07-07,608.9207156,1720.596459,1654.748534,3818.8223,4675.638404,9827.140121,6423.506068,5065.987156,1089.965368,11503.26678,5831.151327,118.3581831,1804.265008,14035.03519,1154.66,5340.314136
1998-07-08,614.5463415,1713.571005,1641.985847,3814.285077,4671.471078,9840.511053,6467.242124,5063.035945,1113.801833,11556.57217,5865.518891,118.5865854,1801.311935,14238.63733,1166.37,5383.588666
1998-07-09,610.2387422,1707.315519,1630.448982,3791.33048,4623.739676,9740.088432,6416.117434,5027.5686,1088.370151,11410.65897,5895.652974,116.6036866,1797.91107,14145.91083,1158.5601,5322.737593
1998-07-10,609.7484737,1688.832831,1623.995125,3789.938876,4587.549528,9665.362999,6440.222541,4999.81069,1059.082279,11483.24682,5896.733249,113.8313406,1791.096504,14219.19367,1164.33,5333.59401
1998-07-13,624.7117943,1676.802628,1629.14154,3866.639327,4727.003175,9773.950459,6542.417098,4971.882755,1045.219931,11685.35685,5980.236266,115.9489015,1820.189164,14483.60842,1165.1899,5365.337661
1998-07-14,634.1716704,1716.119384,1638.456949,3931.115111,4727.003175,9969.276352,6615.611038,4988.223445,1055.686376,11732.03417,5937.841837,117.836847,1839.336702,14678.519,1177.58,5384.387547
1998-07-15,637.600513,1729.256218,1642.894008,3925.841161,4727.003175,10058.04447,6645.165998,4964.473794,1091.280014,11672.53732,5991.124865,118.3764874,1855.477435,14676.02147,1174.8101,5402.715298
1998-07-16,637.069608,1772.131211,1655.746138,3927.091999,4776.517652,10030.82945,6675.740527,4975.691884,1108.201944,11819.71868,5971.159383,119.4454597,1859.578087,14781.56968,1183.99,5410.45273
1998-07-17,646.1569096,1766.474206,1660.098789,3941.213704,4819.847929,10149.59724,6757.060285,4986.428783,1113.625824,12008.84787,6004.188216,118.7018625,1870.603144,14849.30437,1186.75,5518.109321
1998-07-20,654.6725717,1756.0468,1678.165963,3997.744737,4800.363866,10176.21871,6771.159165,4992.383262,1096.214409,11984.10479,6044.442906,118.0344336,1894.579147,14929.77965,1184.1,5580.814323
1998-07-21,650.8716166,1745.273507,1678.252841,3955.017124,4734.238451,10078.38981,6751.796742,4969.436754,1105.602504,11803.80619,5997.262257,118.0344336,1883.24173,14798.30558,1165.0699,5570.860927
1998-07-22,643.566222,1721.938776,1683.0141,3955.017124,4615.618709,9844.839086,6682.069247,4913.685051,1087.245926,11575.55491,5818.634382,115.4144648,1841.956635,14486.08816,1164.08,5517.430839
1998-07-23,636.2759718,1708.328154,1671.34847,3895.605225,4646.424352,9866.600958,6640.12253,4831.136297,1055.354054,11665.59325,5746.726616,114.5810447,1837.722246,14456.32,1139.75,5469.724294
1998-07-24,633.5856951,1691.828938,1671.92264,3939.071294,4620.717351,9774.883543,6631.450164,4782.618622,1065.616209,11625.88065,5738.424188,115.5092834,1856.23112,14489.10073,1140.8,5486.927583
1998-07-27,621.9609011,1653.855524,1656.477081,3902.940304,4532.38783,9665.61792,6439.194154,4749.96348,1030.648019,11369.71022,5667.763754,111.9295191,1841.719448,14269.78161,1147.27,5317.224091
1998-07-28,628.0791385,1673.85031,1655.202874,3952.438395,4555.781997,9607.836352,6503.614928,4708.754031,1023.250723,11458.95705,5673.94779,114.2065202,1827.124376,14350.70912,1130.24,5435.921548
1998-07-29,622.6679338,1656.029023,1616.101676,3911.777772,4568.235197,9589.92468,6457.250405,4645.954802,1007.955145,11508.39242,5652.732365,113.5016156,1802.831497,14286.52453,1125.21,5460.040566
1998-07-30,620.8758398,1644.526969,1637.524198,3932.930496,4610.63531,9670.648233,6455.259944,4684.81383,1020.413036,11627.986,5643.040902,112.7459986,1803.759797,14239.44718,1142.95,5500.033514
1998-07-31,613.8669729,1638.456473,1609.01671,3846.964661,4602.562864,9536.023526,6468.687364,4582.763769,1024.157982,11579.81696,5695.93294,113.153506,1797.399986,13951.43282,1120.67,5535.438361
1998-08-03,596.818453,1609.656252,1599.575946,3840.26227,4491.161334,9449.740078,6313.792886,4422.381332,974.6389997,11441.51021,5691.251154,111.0239011,1788.731727,13670.72461,1112.4399,5426.133467
1998-08-04,608.0002006,1626.32632,1619.310312,3897.13512,4476.498619,9392.66432,6367.731356,4422.381332,978.2434511,11621.66214,5691.251154,110.6295222,1798.383555,13847.54694,1072.12,5495.15752
1998-08-05,593.978979,1605.765722,1585.690771,3835.383373,4395.226808,9215.477749,6218.589694,4432.942571,963.596851,11396.58791,5600.205114,111.1570168,1736.226497,13640.50301,1081.4301,5332.796375
1998-08-06,581.5472321,1575.016583,1559.875547,3845.213015,4378.478608,9136.207905,6085.927158,4363.858086,936.2034793,11181.42241,5595.176837,109.9842051,1679.585681,13474.99772,1089.63,5254.269202
1998-08-07,587.6089881,1559.368813,1569.401908,3845.213015,4444.387585,9252.972634,6134.261255,4365.978437,905.6246871,11255.42634,5658.10074,108.2706566,1706.08903,13767.96488,1089.45,5319.665485
1998-08-10,582.218898,1552.725909,1569.153627,3813.263587,4334.663765,9133.05018,6023.9674,4296.147646,907.9272199,11076.73317,5660.321413,106.8254033,1668.474388,13670.06978,1083.14,5157.848898
1998-08-11,559.7472385,1521.023934,1528.557642,3707.953085,4228.270348,8855.419397,5782.320189,4147.779172,874.94518,10685.22153,5492.792845,104.6386172,1560.91596,13150.05287,1068.98,5001.947549
1998-08-12,570.5420969,1514.755656,1532.1129,3753.337807,4323.410231,8768.268918,5914.423461,4272.413405,885.208414,10862.38537,5506.211962,105.2273007,1631.73127,13368.99572,1084.22,5106.732899
1998-08-13,569.2456768,1514.783023,1511.445802,3728.316491,4332.86862,8768.268918,5869.82424,4176.135448,859.4533782,10826.02871,5363.896116,106.1121689,1603.713477,13117.42634,1074.91,5075.67211
1998-08-14,568.5161481,1525.987526,1492.470825,3708.849972,4339.635859,8818.299386,5916.249895,4152.6606,932.3383533,10795.1202,5303.858431,103.3055328,1606.628663,13206.91994,1062.75,5094.776531
1998-08-17,564.6036058,1499.733964,1461.984213,3744.136831,4343.402513,8828.031972,5944.490089,4192.511129,930.8616666,10829.45927,5305.090857,101.2708604,1605.641281,13127.55961,1083.67,5072.078118
1998-08-18,583.125,1528.994577,1485.300416,3744.136831,4479.050592,9130.617847,6045.951915,4262.986592,930.8616666,11009.91328,5336.902133,103.9599034,1651.926096,13442.02023,1101.2,5190.224003
1998-08-19,591.9198895,1557.978783,1510.127463,3782.668179,4489.540553,9236.496026,6089.022564,4245.81737,983.876102,11140.39504,5404.86764,107.1969107,1654.314496,13510.38816,1098.0601,5172.423021
1998-08-20,585.2742595,1560.793753,1486.360235,3772.341186,4445.358,9231.796547,5965.999174,4196.738431,999.1650277,10901.44521,5378.643902,107.7377152,1632.153929,13400.75978,1091.6,5102.557224
1998-08-21,569.7345045,1533.581655,1412.82218,3676.221913,4294.653335,8965.460796,5618.95475,4077.398329,971.4549221,10278.06017,5218.793689,105.8113155,1563.305211,12923.05227,1081.1801,4921.980961
1998-08-24,561.4506646,1511.356375,1397.358138,3666.169424,4290.696412,9110.400591,5705.508584,4035.42144,1012.712018,10115.51725,5214.278725,104.3176503,1576.100086,12867.0537,1088.14,4839.434687
1998-08-25,573.58351,1516.709957,1421.901293,3692.27569,4384.275898,9264.951499,5843.622543,4037.437754,1018.273188,10292.47965,5234.812145,104.5932274,1603.907696,13050.05283,1092.86,4914.865314
1998-08-26,556.5396701,1475.363467,1358.542681,3629.757013,4239.258775,9080.399378,5665.009185,3945.726395,1011.542918,9888.541336,5159.767606,103.1432041,1538.306871,12628.03462,1084.1899,4795.478657
1998-08-27,546.1898429,1424.454884,1296.304433,3582.630821,4074.92945,8875.020665,5504.778547,3666.599229,1022.358311,9348.493563,4951.81431,101.5627818,1470.117898,11899.98042,1042.59,4618.758435
1998-08-28,551.0533212,1424.552807,1334.719333,3562.077202,4127.449036,8819.556284,5555.469476,3692.801857,1010.354242,9342.98237,4870.390625,98.17022928,1452.900129,12028.14077,1027.14,4713.124931
1998-08-31,551.1691605,1409.008293,1342.740118,3519.067543,4083.976875,8655.559444,5412.025459,3532.194405,938.787519,9272.625809,4810.571889,101.3133932,1439.479631,12056.92318,957.28,4664.385405
1998-09-01,539.8696114,1424.052833,1281.337753,3492.298753,4071.16502,8655.559444,5348.379814,3574.120749,911.4628896,9224.732955,4595.618206,105.1564581,1399.345306,11905.85827,994.26,4559.903047
1998-09-02,557.0936709,1468.85399,1298.466559,3637.945738,4173.851537,8739.442163,5556.38604,3693.519662,949.2411795,9584.152223,4646.129864,104.3296081,1440.920457,12216.76045,990.47,4745.681512
1998-09-03,547.9563614,1470.798221,1271.841156,3642.878068,4128.62857,8574.037186,5441.923331,3716.522548,944.4804099,9499.804476,4618.667066,106.1894267,1412.431916,12249.52453,982.26,4659.68261
1998-09-04,548.0737789,1472.334921,1285.954984,3711.304623,4173.012665,8628.924516,5435.335577,3777.966974,968.8168963,9443.226443,4492.031847,105.0329843,1419.231012,12212.4917,973.89,4685.293226
1998-09-07,552.4176163,1516.109996,1322.910528,3755.885051,4192.305025,8908.697101,5578.954196,3937.450461,1042.297045,9605.660825,4486.780831,112.1733788,1463.209471,12327.09261,1023.46,4858.957219
1998-09-08,560.249527,1507.84846,1367.099557,3813.225675,4295.58385,8853.877071,5761.756419,3937.450461,1056.813782,9861.449592,4646.699822,112.912553,1530.960442,12618.13359,1023.46,4960.366573
1998-09-09,555.2294997,1492.690659,1371.755548,3747.971266,4283.251658,8862.505924,5745.38751,3862.25074,1020.163398,9697.754646,4836.714103,108.6164152,1516.654642,12666.56389,1006.2,4823.712878
1998-09-10,536.7123864,1506.709608,1352.610928,3706.609853,4169.029347,8678.155263,5507.100017,3818.689065,1013.028778,9185.687951,4778.30685,109.0005946,1450.581581,12416.81489,980.19,4692.091067
1998-09-11,528.6282306,1477.316256,1332.368899,3667.762113,4129.18856,8563.828175,5467.724927,3891.27182,977.9314795,8913.081437,4654.104758,106.3176471,1455.238953,12013.67773,1009.06,4659.692407
1998-09-14,540.3627999,1495.591039,1344.025279,3727.86522,4284.405607,8848.841283,5647.639575,3909.175465,989.3547383,9123.685708,4718.53411,107.7422946,1500.54039,12345.58028,1029.72,4777.547301
1998-09-15,531.8412915,1518.518519,1304.702136,3738.789607,4277.427237,8851.51701,5586.192967,3900.013317,998.3179759,9069.716028,4764.021363,105.739927,1476.207933,12277.67241,1037.6801,4720.255304
1998-09-16,539.003148,1508.715949,1324.662992,3726.13907,4312.134012,8881.672038,5624.771404,3900.442346,1014.674093,9301.269374,4815.489178,105.739927,1469.258969,12511.79965,1045.48,4824.847469
1998-09-17,516.8795143,1508.363981,1277.870092,3637.77661,4069.01104,8633.977965,5391.24401,3745.185832,977.9121288,8864.867768,4755.065096,105.0730857,1407.836844,12130.073,1018.87,4605.738261
1998-09-18,502.077229,1490.901561,1277.236325,3573.055031,3999.006537,8508.24655,5306.21883,3788.250673,961.0170367,8844.125637,4756.926935,105.4136449,1384.667826,12077.04976,1020.09,4551.632723
1998-09-21,473.3689952,1471.525207,1247.785771,3502.35331,3868.786238,8394.112363,5127.658561,3774.81212,925.5492449,8360.339909,4718.204086,101.0651107,1315.18318,11346.33451,1023.89,4331.079623
1998-09-22,497.281492,1471.178905,1274.605296,3492.216303,3894.539665,8578.416204,5318.088333,3807.65119,951.6662106,8756.698089,4740.266998,101.7923526,1353.097676,11292.3549,1029.8,4398.056927
1998-09-23,513.1919843,1491.164088,1298.015466,3535.669617,3988.726503,8786.352485,5478.78406,3972.959115,968.5333497,9344.641269,4871.510171,105.3841246,1413.572388,11418.1001,1066.09,4549.345418
1998-09-24,512.5958437,1524.989736,1304.936771,3546.09873,3951.67185,8758.644237,5418.768716,3893.979712,1011.243614,9225.115867,5048.989184,105.3841246,1424.586889,11524.26969,1042.72,4450.721645
1998-09-25,500.4857958,1501.347019,1275.421561,3504.389921,3859.60144,8595.44837,5307.361813,3866.217063,994.1152804,9306.428387,4993.354511,100.8068165,1390.16083,11162.78787,1044.75,4391.03774
1998-09-28,513.5296922,1528.787223,1266.132145,3547.953515,3900.495735,8711.304943,5437.139522,3888.485358,1025.626331,9432.244512,5085.278732,102.3651016,1439.805613,11074.1605,1048.6899,4433.814131
1998-09-29,508.5961559,1550.22334,1251.18102,3543.501067,3905.860334,8731.32832,5357.055228,3800.356219,1011.630836,9451.976416,5114.47599,102.8609809,1436.521552,10956.01438,1049.02,4340.158472
1998-09-30,497.1262839,1534.309946,1228.083908,3466.139143,3754.909405,8599.762099,5252.61419,3669.359542,1017.417565,9016.39227,5035.432547,98.26570402,1405.175556,10503.12313,1017.05,4180.261176
1998-10-01,481.4454594,1536.602871,1165.253101,3354.352066,3600.433478,8361.499489,5009.572952,3513.814939,976.2964301,8477.723004,4907.079336,97.09476162,1369.187251,9656.18771,986.39,4033.230407
1998-10-02,457.3129985,1508.488712,1184.213217,3265.722339,3613.589565,8069.305079,4710.659114,3573.270661,976.2964301,8519.76781,4734.165013,97.59180812,1324.61412,9644.374874,1002.6,3879.261919
1998-10-05,450.5405552,1476.956496,1221.183186,3261.580777,3570.71287,7824.77731,4833.242304,3428.30061,976.2964301,8570.323978,4624.098409,96.44782123,1320.342297,10190.0812,988.56,3821.468505
1998-10-06,478.2594489,1471.296953,1243.653948,3349.13396,3761.57969,8178.601516,4983.559987,3487.833624,999.7702446,9096.352914,4745.240828,100.1818741,1340.984099,10190.0812,984.59,4123.703024
1998-10-07,470.2677494,1572.684497,1242.64847,3411.45769,3747.674014,8209.622407,4944.403676,3586.542309,999.7702446,8974.712015,4797.133581,114.0256495,1319.137093,10421.50349,970.68,4168.905587
1998-10-08,449.2590783,1533.22717,1203.056332,3368.253523,3538.247,8039.178614,4664.302101,3492.364453,1024.915743,8735.356297,4544.610999,109.6469697,1203.619864,10254.62291,959.44,4021.346247
1998-10-09,462.1077207,1530.188563,1234.786367,3374.186426,3703.828939,8224.04075,4769.138755,3555.019326,1098.117908,8820.860278,4524.851732,110.4628645,1223.648306,10253.17413,984.32,4102.195307
1998-10-12,483.4748495,1566.044885,1268.490435,3488.258208,3868.713132,8518.092831,5007.780705,3585.470546,1160.633811,9244.079211,4745.133985,115.4108983,1308.716278,10553.99218,997.71,4282.014851
1998-10-13,498.5601739,1553.079948,1291.529031,3587.817924,3930.599381,8512.623849,5122.644742,3585.470546,1163.029964,9244.079211,4785.514871,111.4712963,1320.081487,11020.11685,994.8,4345.612632
1998-10-14,505.2856525,1567.650114,1270.36789,3625.155127,4011.312753,8592.087142,5153.00529,3628.845785,1141.235451,9496.296063,4776.388238,110.1620733,1316.746084,11574.30577,1005.53,4434.668663
1998-10-15,517.3903485,1575.666325,1280.346758,3712.6959,4075.576056,8643.247521,5332.048569,3811.498343,1157.772315,9725.315754,4910.073188,112.4166955,1389.207405,11779.17068,1047.49,4605.02658
1998-10-16,521.9866316,1594.235955,1322.478569,3745.425771,4099.625558,8737.19166,5428.078299,3807.122111,1262.233701,10234.56651,5083.667559,115.2624544,1452.021293,12113.49165,1056.42,4599.014481
1998-10-19,511.7634268,1585.954737,1295.967456,3719.357886,4070.330907,8632.267936,5346.334933,3777.370337,1239.06671,10166.01974,4991.630766,118.6670165,1482.539277,12081.02615,1062.39,4556.26728
1998-10-20,527.5565415,1587.448691,1323.008004,3785.75261,4166.335573,8976.072295,5479.208924,3819.590111,1244.54698,10344.61972,5071.424817,118.5443853,1530.608752,12209.74551,1063.9301,4605.204461
1998-10-21,521.0478287,1595.257512,1303.46673,3705.06728,4073.13168,8833.729386,5355.138547,3786.571641,1246.966523,10090.67826,5065.144376,121.4551901,1502.119661,12124.48348,1069.92,4531.358573
1998-10-22,526.7226436,1593.838061,1313.711316,3770.464698,4088.878198,8864.237119,5322.792241,3793.298833,1246.590101,9871.223708,5125.406834,121.8717818,1523.519372,12282.31329,1078.48,4651.400747
1998-10-23,520.853619,1574.682699,1307.296648,3713.72035,4048.374454,8808.20547,5310.868084,3787.099702,1266.969932,10060.67705,5035.627903,119.8500254,1504.863249,12309.20737,1070.67,4652.147852
1998-10-26,514.2552738,1577.706654,1317.928537,3706.531187,4053.220873,8700.315982,5379.284797,3856.24078,1262.03913,9967.504531,5162.575125,116.0585178,1496.547317,12163.6094,1072.3199,4643.969296
1998-10-27,533.7908847,1593.890713,1317.928537,3793.754225,4200.431592,8934.47327,5538.600892,3888.457917,1281.108017,10328.68147,5162.575125,117.203867,1518.009277,12348.86325,1065.34,4795.390186
1998-10-28,522.3477749,1612.0323,1301.317767,3751.149605,4123.82617,8854.156046,5354.441443,3923.657043,1281.892223,10092.42889,5088.659012,114.5138524,1461.824919,12186.00841,1068.09,4757.996215
1998-10-29,521.7228063,1632.649242,1304.079404,3717.481488,4123.396602,8977.215614,5382.768475,3951.799806,1281.892223,10116.16884,5102.803767,117.1370297,1472.513186,12369.2473,1085.9301,4778.207299
1998-10-30,531.7556353,1650.024931,1359.134083,3723.789384,4170.303951,9108.021939,5527.539221,4025.599663,1311.324948,10410.21543,5277.818307,117.1373921,1493.956045,12965.52883,1098.67,4849.063661
1998-11-02,552.7487262,1668.956473,1395.807548,3826.925151,4223.416195,9193.843594,5631.690238,4121.148581,1313.287655,10679.57413,5277.818307,121.5396341,1524.602254,12965.52883,1111.6,4918.474565
1998-11-03,552.9480943,1669.016343,1371.842806,3847.490305,4226.078092,9127.528856,5549.594025,4131.56811,1337.702589,10549.49713,5266.961177,124.5312018,1526.486865,13067.92178,1110.84,4856.795759
1998-11-04,563.4889409,1688.657782,1382.385418,3883.384576,4320.38486,9324.875456,5676.866866,4190.756945,1357.122588,10715.92521,5287.682937,124.5312018,1516.035752,13067.92178,1118.67,4938.067277
1998-11-05,558.1410256,1688.186924,1362.418192,3846.709298,4236.753078,9102.657475,5669.762516,4208.846886,1320.330664,10734.66,5221.845523,121.6607567,1502.311684,13018.72726,1133.6801,4805.789667
1998-11-06,560.7584195,1713.5506,1356.359007,3792.65257,4196.653539,9119.74755,5655.500481,4187.869625,1309.713227,10822.08548,5189.097432,118.6221756,1505.242628,12949.07731,1141.01,4827.077895
1998-11-09,557.037037,1710.841138,1327.355212,3761.843144,4156.914269,9039.926635,5525.196693,4130.660565,1273.517283,10541.72134,5131.320492,116.5397373,1499.223884,12759.12582,1130.2,4764.398352
1998-11-10,549.854996,1680.491104,1321.951742,3700.186622,4121.228317,9007.295308,5422.526232,4054.596696,1256.066942,10391.04157,5142.060471,115.4035992,1466.756778,12477.93505,1128.26,4735.319651
1998-11-11,556.6463898,1717.613636,1328.688876,3673.073443,4134.401073,9103.723072,5502.098737,4064.784956,1309.305754,10433.49238,5186.249546,118.3788973,1495.60962,12503.0092,1120.97,4813.738178
1998-11-12,546.862167,1727.121995,1297.529423,3673.073443,4134.401073,9043.983402,5387.258091,4047.919832,1284.663821,10447.04724,5186.257177,115.5777632,1447.238385,12214.89138,1117.6899,4868.997693
1998-11-13,544.045488,1706.638661,1286.349482,3683.092663,4135.771791,9088.671103,5386.979201,4090.438864,1291.229523,10272.3194,5202.86112,116.2095618,1436.87025,12367.35215,1125.72,4829.551113
1998-11-16,563.2427257,1703.937309,1325.55523,3733.293688,4248.529911,9236.506872,5612.622003,4100.128991,1329.953973,10627.11348,5300.530959,120.0355241,1465.387122,12804.74817,1135.86,4932.36265
1998-11-17,560.749203,1692.97919,1319.926359,3717.658263,4220.891387,9224.97938,5509.161208,4098.144067,1310.659701,10532.38714,5352.870537,119.0763384,1475.619739,12698.32604,1139.3199,4941.048035
1998-11-18,557.8144854,1717.531214,1291.282099,3701.989572,4216.449577,9137.038892,5484.868952,4085.672808,1318.794034,10478.56961,5307.381857,120.0397139,1493.867893,12733.9155,1144.48,4966.219572
1998-11-19,564.4942402,1722.307954,1285.129679,3692.211505,4300.451308,9338.997501,5561.550061,4158.081036,1331.951414,10724.79356,5320.587758,120.0205686,1502.582757,12787.22183,1152.61,5042.029991
1998-11-20,581.732886,1738.09071,1314.456921,3731.926661,4396.206704,9462.926183,5677.778998,4216.069683,1321.803203,10908.01543,5412.985365,122.8079767,1521.483898,12835.95502,1163.55,5124.192391
1998-11-23,588.9230289,1754.341164,1325.334158,3738.462511,4417.240511,9687.59301,5760.883606,4307.888896,1357.971277,10849.44779,5500.667079,125.2241123,1541.235981,12673.92063,1188.21,5225.721268
1998-11-24,580.9407357,1772.312829,1297.370203,3719.063735,4407.539589,9622.137073,5690.669794,4237.790248,1401.53954,10878.78469,5461.2545,125.2241123,1558.140258,12460.93415,1182.99,5098.698571
1998-11-25,580.1759134,1757.928325,1298.321265,3717.274833,4419.23835,9558.710845,5675.086486,4242.313812,1384.873732,10927.40744,5455.652286,123.8881401,1542.88497,12475.379,1186.87,5005.888471
1998-11-26,591.8474859,1761.006289,1316.241571,3789.212962,4504.892329,9674.468625,5810.815331,4264.304622,1392.173122,11213.81888,5436.259171,124.7561116,1589.574355,12808.89807,1192.33,5091.432705
1998-11-27,588.1195298,1754.209394,1307.565398,3782.975914,4512.705353,9661.431972,5849.19371,4217.185943,1387.509636,11275.77636,5450.893241,122.5253273,1613.198027,12675.58782,1192.33,5111.488809
1998-11-30,576.7187173,1742.460417,1308.621056,3781.516474,4440.105581,9465.886454,5804.164096,4139.556346,1343.619194,11138.78514,5456.321643,121.0155297,1596.747231,12578.00816,1163.63,5081.498027
1998-12-01,552.6612563,1728.801834,1270.828788,3722.210353,4286.28312,9155.919312,5556.89304,4217.596408,1288.020762,10863.41789,5313.661082,121.5319898,1579.249563,12437.77265,1175.28,4910.821426
1998-12-02,545.5935443,1738.008309,1304.256462,3766.71344,4272.276853,9177.137477,5489.768386,4164.804178,1298.276393,10806.54358,5427.113136,124.7845129,1591.04425,12437.77265,1171.25,4937.431394
1998-12-03,560.062776,1683.227516,1333.898858,3788.988259,4359.752581,9272.197401,5613.138412,4094.316252,1297.024027,10942.70053,5403.407726,124.235672,1608.79492,12563.69503,1150.14,5006.09831
1998-12-04,565.4593593,1683.227516,1324.773467,3788.988259,4364.396416,9276.882001,5577.508564,4132.359844,1286.147241,10950.77834,5364.183,123.3566734,1623.413565,12484.71961,1176.74,4991.002341
1998-12-07,567.3272036,1706.880597,1327.490958,3826.222595,4393.1063,9208.553831,5490.533818,4139.175595,1345.998942,11011.87648,5350.51747,123.0546594,1625.467543,12565.85233,1187.7,4983.65182
1998-12-08,574.0484429,1703.460144,1325.83903,3861.922353,4419.300379,9309.847812,5513.563144,4145.465734,1336.177467,11252.3374,5376.925659,124.3237344,1628.490568,12899.19923,1181.38,5003.232368
1998-12-09,580.7221868,1693.975607,1325.83903,3863.18416,4423.160798,9382.820424,5468.444632,4159.934935,1337.37332,11252.3374,5379.924998,126.702588,1630.279293,12899.19923,1183.49,5017.820471
1998-12-10,587.3515024,1711.277637,1336.63361,3860.318105,4439.760116,9459.057152,5501.55237,4102.403313,1331.397352,11218.11023,5496.512759,126.5299496,1637.688932,12879.47866,1165.02,5016.173793
1998-12-11,576.1874025,1694.494445,1336.150744,3853.201339,4382.969237,9357.818642,5378.621665,4060.175024,1284.792151,10957.39327,5471.281953,123.6005148,1618.043001,12725.24383,1166.46,5016.942771
1998-12-14,573.5924211,1656.762612,1316.18403,3846.231495,4347.188136,9366.221019,5367.68512,4036.131256,1268.178122,10992.49164,5405.953731,122.1256599,1597.483232,12769.31134,1141.2,5018.311831
1998-12-15,579.2176562,1675.121463,1288.240949,3906.429971,4328.38543,9361.691543,5389.725503,4047.157625,1284.486004,10934.13907,5391.30513,120.1336706,1617.581715,12567.06047,1162.83,5012.965648
1998-12-16,581.3172257,1678.573651,1278.107593,3924.082077,4330.918916,9402.805444,5446.948823,4083.856567,1282.832938,10936.87455,5468.856056,120.6152135,1628.718632,12266.67109,1161.9399,5097.335307
1998-12-17,592.5168982,1700.17374,1275.427022,3989.92732,4400.619072,9511.79555,5542.60574,4080.058495,1301.742809,10938.99899,5553.375218,121.6061806,1650.419456,12179.88018,1179.98,5220.19573
1998-12-18,596.2237986,1704.041155,1277.254696,4012.721889,4338.058259,9653.496806,5446.007164,4116.177389,1320.412695,10987.32735,5674.22393,122.2802378,1659.852076,12241.84596,1188.03,5196.394272
1998-12-21,612.2237569,1687.727301,1276.751567,4103.150921,4454.335561,9893.097643,5599.548903,4116.774194,1342.424008,11244.668,5745.66323,121.8716094,1673.530035,12352.20607,1202.84,5278.951557
1998-12-22,613.6665427,1690.639549,1272.962334,4060.62228,4473.117429,9812.426196,5649.579629,4105.255571,1333.238566,11331.87862,5692.61778,118.2277992,1697.19523,12459.6618,1203.5699,5202.641379
1998-12-23,622.2864109,1680.800439,1276.881081,4044.443179,4524.251385,9912.430465,5783.70876,4155.455946,1312.031797,11525.53603,5697.978685,118.0190288,1742.842471,12741.84067,1228.54,5255.632881
1998-12-24,621.2967844,1681.879031,1284.928854,4086.847285,4521.019881,9817.938755,5887.762567,4172.558825,1328.797392,11617.95597,5724.713619,118.0190288,1762.823426,12900.62651,1226.27,5203.313327
1998-12-25,631.228163,1693.107394,1284.928854,4117.600543,4521.019881,9990.751639,5887.762567,4172.895035,1312.999419,11617.95597,5819.166842,118.3865294,1762.823426,12900.62651,1225.49,5304.503582
1998-12-28,631.228163,1693.107394,1284.928854,4117.600543,4521.019881,9990.751639,5887.762567,4172.895035,1312.999419,11617.95597,5819.166842,118.2631125,1762.823426,12900.62651,1225.49,5304.503582
1998-12-29,633.9117054,1693.107394,1309.15817,4138.172976,4549.398168,9990.751639,5884.294468,4172.895035,1319.96076,11627.36973,5819.166842,119.9488912,1753.070182,12860.52958,1241.8101,5264.581202
