,MCK,MCK Volume,A,A Volume,PFE,PFE Volume,AMGN,AMGN Volume,CVS,CVS Volume
110,36.290001000000004,-0.07993029432667859,18.06867,0.11445133537963255,34.119999,-0.02515895654940346,38.75,0.1688889676409487,16.49,-0.015127931525257116
111,35.330002,0.14301428329228386,17.646639,-0.016735083049004253,35.02,-0.016199916681531715,38.169998,0.17729482635520072,16.745001000000002,-0.01750680724461321
112,35.240002000000004,-0.06417612576205171,17.167381,0.0038971094501434197,35.34,-0.034496775204198825,37.799999,0.1044087320975899,16.504998999999998,-0.04189533763653872
113,35.5,0.02303628295320359,16.809729,-0.030747811015453468,35.34,-0.04163903101959679,40.18,0.16108117282401324,16.440001000000002,0.021225737222806483
114,36.34,-0.03291154205521482,18.032904000000002,0.018331576154132976,36.049999,-0.039224175198296234,42.700001,0.21806206382818646,16.815001000000002,-0.0471517769031046
115,36.060001,-0.148245398240879,18.075823,-0.01800029926162529,36.209998999999996,-0.04684564072028873,43.25,0.15756342690830105,16.75,-0.025256685650447513
116,35.970001,-0.15223525689201822,17.381975,0.003746750421976862,35.75,-0.051627581850537015,43.029999,0.06944318534502907,16.5,0.006871614610261211
117,36.25,-0.09306732088219807,17.167381,-0.000474304246796507,36.080002,-0.04232173558589905,41.32,0.1089542531754228,16.504998999999998,-0.008655098300210292
118,35.75,-0.028742075619136862,17.138769,0.01227320750703167,34.029999,0.006358673376234351,40.450001,0.10152436881328773,16.290001,0.05374827042850765
119,34.849998,-0.07493976373088065,17.281832,0.018239893819885077,34.27,-0.02142759054515089,41.779999,0.10822080079741454,15.865,-0.01783701945494876
120,33.84,-0.05525988215259269,16.845492999999998,-0.04090988094349083,33.580002,-0.033550392455539604,40.66,0.060266200936402406,15.675,-0.023993118519061486
121,33.299999,-0.005598329617030277,16.595137,-0.020981808771367037,35.0,-0.021196260898717893,40.810001,0.10671740001616807,15.585,-0.03048279930586012
122,35.099998,0.04882282921940882,17.331903,-0.06889499664932018,36.75,-0.0028730721723917393,41.490002000000004,0.05788218638509144,15.495,-0.001343256499923148
123,32.700001,0.1469271671784493,16.917025,-0.02434471679158005,35.0,0.012377005641157852,41.880001,0.03600105332303435,15.3,0.061312825655072
124,32.0,0.060651284770374604,16.545065,-0.045358307801198997,33.900002,-0.029248413323418977,38.360001000000004,0.07153169982109112,15.06,-0.0219208684235884
125,30.75,0.3913348750975916,15.701001000000002,0.007370036271453916,32.799999,-0.016748713354939427,36.950001,0.08839168618618955,14.7,-0.005794382314752327
126,31.459999,-0.038992548488140835,16.452074,0.03174653530128587,32.5,-0.023054044839746466,35.830002,0.11630643632255218,14.66,-0.030941052985509452
127,32.549999,-0.12266411801460378,17.131617000000002,-0.05170639262452367,34.389998999999996,-0.05427865721323581,38.07,-0.041007914494423876,14.775,-0.05336178816482312
